	padj	log2FoldChange
ENST00000678668.1_DPP4-221	1.1340107702297e-07	4.95387686121581
ENST00000251481.11_SULT1C2-201	0.00135301131356659	3.26748743199121
ENST00000697128.1_LRBA-221	0.00179253639256538	2.84977802612768
ENST00000371149.8_APCDD1L-201	0.000314370720405993	2.06893214774149
ENST00000337523.10_DXO-201	7.20799791459434e-06	1.6516891364183
ENST00000380456.8_RGL3-201	7.34158410490506e-05	3.85245791207951
ENST00000436324.5_HMGN1-207	0.000239187225239107	3.0467299774389
ENST00000250237.10_QTRT1-201	2.0630539103056e-12	2.81018746949368
ENST00000396833.2_MDP1-202	0.000174093656841945	3.52145974549411
ENST00000397443.7_CPNE1-204	1.01844849863653e-05	3.84422159778637
ENST00000447687.2_CD27-AS1-203	1.59506415755448e-08	1.97177376859094
ENST00000573553.5_PAM16-208	0.0025268806934105	3.12070701853861
ENST00000431512.1_ATP13A4-AS1-202	0.000358712325159861	2.89051380963253
ENST00000665738.1_FGD5-AS1-209	0.000140068617753519	3.28158833578309
ENST00000555004.3_C14orf132-203	1.10684143104104e-06	2.26787393704791
ENST00000439211.7_DHFR-201	0.000180083539331676	2.00065281961294
ENST00000666294.1_HCG18-263	0.00263620024031184	1.89363197306259
ENST00000569031.6_PINLYP-205	0.000185185964950585	3.96176038567506
ENST00000413745.3_ENST00000413745	0.00363236503800122	2.67077028431583
ENST00000576956.3_ENST00000576956	0.00393032373281902	2.72432980483275
ENST00000426997.5_C2orf74-202	0.00170722955716447	2.9149719573374
ENST00000453923.1_DDX39BP2-208	7.99277030343286e-06	2.19053794707871
ENST00000493929.1_RPSAP52-202	0.00392664700322621	3.12198535727929
ENST00000266095.9_PISD-201	4.13933485933268e-07	4.75143858486494
ENST00000597349.1_PSG4-210	0.000246187291049967	1.95952171642249
ENST00000290079.9_TMEM141-201	1.32154349237423e-09	2.25314442442764
ENST00000505709.1_ENST00000505709	0.00132373501912629	2.47632378432507
ENST00000503882.1_LINC02057-201	0.000698342502238778	3.30305560843509
ENST00000562298.1_VPS9D1-AS1-201	2.84438474173414e-05	3.90342391113278
ENST00000562245.5_DISC1FP1-202	0.000526760283349349	3.53028012251093
ENST00000563681.1_DISC1FP1-204	0.00415498878995689	3.18043702139768
ENST00000427569.7_AARSD1-202	0.00355023409946045	1.6649388928441
ENST00000663652.1_IGFL2-AS1-208	0.00332173929550484	3.6808717218716
ENST00000624252.1_ENST00000624252	0.00019621277331276	1.7506089845246
ENST00000647707.1_ENST00000647707	0.000253361059781842	3.34629689814558
ENST00000659225.1_ENST00000659225	0.00489800302090959	1.74142661130689
ENST00000687616.2_ENST00000687616	8.54220379929213e-05	3.12655027404574
ENST00000306145.10_TMEM276-201	0.00229538510205458	2.32118302898488
