	padj	log2FoldChange
ENST00000610177.1_LINC02604-201	0.00136797352131206	-1.88432962961337
ENST00000617077.1_ENST00000617077	0.0020288924112965	-3.08814223825582
ENST00000614406.1_ENST00000614406	0.0012104736892988	-3.26076208927315
ENST00000624779.1_ENST00000624779	0.00458067161107026	-1.93837693545841
ENST00000624252.1_ENST00000624252	4.5712900514341e-11	-2.65396029076536
ENST00000666604.2_EBLN3P-221	0.000146661981595374	-1.66930443399159
ENST00000358464.11_FRG1CP-201	0.00333756148061032	-2.67263984491718
ENST00000638115.1_ENST00000638115	0.00154188201560176	-3.38322782025319
ENST00000647707.1_ENST00000647707	1.57556432837164e-05	-3.71153346531195
ENST00000593495.4_NOTCH2NLB-201	0.00180083494304338	-1.76387966927513
ENST00000652078.1_ENST00000652078	1.33259396819757e-06	-3.60195902898835
ENST00000404603.5_ENST00000404603	0.000768749735451864	-1.65247782652612
ENST00000562107.1_SORD2P-204	8.28713047610922e-05	-2.27064498412536
ENST00000529253.5_FAM86C2P-204	0.00387034494078851	-2.74802515535436
ENST00000310542.3_FAM86B3P-210	0.000102456710892739	-3.66897236993225
ENST00000534037.7_ZNF252P-208	0.00357517798218541	-2.76158090997085
ENST00000571542.5_TRIM16L-206	0.000451651163810085	-3.60866932107777
ENST00000688076.1_NSUN5P1-211	0.00379188653551246	-2.42782408122263
ENST00000687616.2_ENST00000687616	1.26033127727345e-08	-4.18842602078097
ENST00000546260.5_SOD2-215	0.00121425321068308	-2.27611854069884
ENST00000306145.10_TMEM276-201	0.000237696824884479	-2.75142476314912
